5 200 3.853298e-02 3.255982e+00 2.320095e-09 7.124801e-12 -3.069360e-03 1.838121e-01 2.378275e-27 0.000000e+00 
6 200 3.867866e-02 3.294588e+00 2.789893e-09 8.467117e-12 -2.965133e-03 1.802183e-01 1.753604e-26 0.000000e+00 
7 200 3.882680e-02 3.333341e+00 3.333025e-09 9.997884e-12 -2.865086e-03 1.767293e-01 3.278078e-26 0.000000e+00 
8 200 3.897744e-02 3.372243e+00 3.957092e-09 1.173293e-11 -2.769013e-03 1.733408e-01 1.423207e-27 0.000000e+00 
9 200 3.913057e-02 3.411297e+00 4.669944e-09 1.368805e-11 -2.676717e-03 1.700487e-01 -1.102741e-26 0.000000e+00 
10 200 3.928620e-02 3.450505e+00 5.479624e-09 1.587880e-11 -2.588016e-03 1.668491e-01 4.541451e-26 0.000000e+00 
11 200 3.944435e-02 3.489871e+00 6.394313e-09 1.832037e-11 -2.502736e-03 1.637383e-01 -1.875220e-26 0.000000e+00 
12 200 3.960503e-02 3.529395e+00 7.422262e-09 2.102741e-11 -2.420714e-03 1.607128e-01 -3.825485e-26 0.000000e+00 
13 200 3.976824e-02 3.569082e+00 8.571731e-09 2.401385e-11 -2.341797e-03 1.577693e-01 7.787316e-26 0.000000e+00 
2 200 3.993400e-02 3.608933e+00 9.850922e-09 2.729279e-11 -2.265841e-03 1.549046e-01 1.291063e-25 0.000000e+00 
3 200 4.010231e-02 3.648951e+00 1.126791e-08 3.087630e-11 -2.192707e-03 1.521158e-01 7.872123e-27 0.000000e+00 
4 200 4.027320e-02 3.689139e+00 1.283056e-08 3.477529e-11 -2.122267e-03 1.493999e-01 -2.987631e-26 0.000000e+00 
5 200 4.044666e-02 3.729499e+00 1.454650e-08 3.899943e-11 -2.054400e-03 1.467543e-01 2.298342e-26 0.000000e+00 
6 200 4.062271e-02 3.770034e+00 1.642301e-08 4.355697e-11 -1.988988e-03 1.441764e-01 9.315495e-26 0.000000e+00 
7 200 4.080136e-02 3.810746e+00 1.846696e-08 4.845469e-11 -1.925923e-03 1.416638e-01 9.043091e-26 0.000000e+00 
8 200 4.098262e-02 3.851638e+00 2.068480e-08 5.369778e-11 -1.865103e-03 1.392140e-01 1.261604e-25 0.000000e+00 
9 200 4.116651e-02 3.892712e+00 2.308244e-08 5.928979e-11 -1.806427e-03 1.368248e-01 -9.141935e-26 0.000000e+00 
10 200 4.135303e-02 3.933972e+00 2.566524e-08 6.523258e-11 -1.749805e-03 1.344942e-01 9.641324e-26 0.000000e+00 
11 200 4.154220e-02 3.975420e+00 2.843793e-08 7.152628e-11 -1.695148e-03 1.322201e-01 1.920579e-25 0.000000e+00 
12 200 4.173403e-02 4.017058e+00 3.140460e-08 7.816924e-11 -1.642372e-03 1.300004e-01 -2.002065e-25 0.000000e+00 
13 200 4.192853e-02 4.058889e+00 3.456864e-08 8.515810e-11 -1.591399e-03 1.278335e-01 -8.197735e-27 0.000000e+00 
2 200 4.212572e-02 4.100916e+00 3.793273e-08 9.248771e-11 -1.542153e-03 1.257175e-01 -1.861677e-25 0.000000e+00 
3 200 4.232560e-02 4.143142e+00 4.149876e-08 1.001512e-10 -1.494563e-03 1.236506e-01 -1.812770e-25 0.000000e+00 
4 200 4.252820e-02 4.185569e+00 4.526790e-08 1.081401e-10 -1.448561e-03 1.216313e-01 -6.841783e-26 0.000000e+00 
5 200 4.273351e-02 4.228200e+00 4.924051e-08 1.164443e-10 -1.404083e-03 1.196581e-01 -3.969080e-25 0.000000e+00 
6 200 4.294157e-02 4.271037e+00 5.341616e-08 1.250519e-10 -1.361067e-03 1.177294e-01 8.200156e-26 0.000000e+00 
