   0.00000000       190.000000       3.40428352E-02   1.01702809       5.29379118E-04   5.20402688E-12  -8.26423541E-02   1.70963037       2.76851025E-15  -1.22770783E-03   9.42500376E-17  -8.13353434E-03
   1.00000000       197.000000       3.40447091E-02   1.05104125       5.20734640E-04   4.95323661E-12  -7.55427778E-02   1.59125638      -3.68973110E-17  -1.50460145E-03   9.29938812E-17   9.41909326E-04
   2.00000000       200.000000       3.40499915E-02   1.08514261       5.12499479E-04   4.72194723E-12   5.04360087E-02   1.30541515       4.47828472E-02  -1.16356742E-03   1.52485899E-03   5.33767277E-03
   3.00000000       200.000000       3.40571664E-02   1.11914527       6.43804844E-04   5.75128790E-12  0.157466620       1.17373705      0.141073406      -1.14107144E-03   6.32934319E-03  -5.60390577E-03
   4.00000000       200.000000       3.40652503E-02   1.15326166       8.39154643E-04   7.27504732E-12  0.192975283       1.06675053      0.268552274      -1.54531561E-03   1.54776750E-02  -1.22927930E-02
   5.00000000       200.000000       3.40752266E-02   1.18727005       1.07764441E-03   9.07458397E-12  0.195970505      0.974183023      0.431590289      -1.97872170E-03   3.01846489E-02  -1.49329351E-02
   6.00000000       200.000000       3.40886116E-02   1.22141874       1.39938039E-03   1.14550990E-11  0.176216140      0.889694929      0.649386704      -2.56322837E-03   5.23217916E-02  -1.97552554E-02
   7.00000000       200.000000       3.41038704E-02   1.25543642       1.84003206E-03   1.46532109E-11  0.144901410      0.815623224      0.947794616      -3.32591031E-03   8.46460089E-02  -2.62651853E-02
   8.00000000       200.000000       3.41209993E-02   1.28956389       2.46817456E-03   1.91356098E-11  0.110764116      0.754522204       1.37914944      -4.35522432E-03  0.131705493      -3.42546515E-02
   9.00000000       200.000000       3.41415480E-02   1.32373023       3.31938453E-03   2.50714952E-11   7.40335882E-02  0.703385234       1.95044208      -5.66425687E-03  0.198296830      -4.00562398E-02
   10.0000000       200.000000       3.41642797E-02   1.35789859       4.39073844E-03   3.23294759E-11   3.96429747E-02  0.661648870       2.60351300      -7.09127355E-03  0.287241936      -4.57688309E-02
   11.0000000       200.000000       3.41873281E-02   1.39207828       5.68309100E-03   4.08181162E-11   1.22367721E-02  0.628678441       3.24343753      -8.79259780E-03  0.398126453      -5.77675737E-02
   2.00000000       200.000000       3.42125520E-02   1.42626679       7.24844122E-03   5.08128782E-11  -9.06750932E-03  0.601691842       3.81199050      -1.10426480E-02  0.528549433      -7.72653893E-02
