          16   1.00000000              75   1.67994142       1.26902199       2.29589605       1.85892189      0.109223090       4.09916509E-03  0.549508810              21
          26  0.666666687              75   1.67142689       1.26755846       2.29589605       1.86150205       7.52629191E-02   4.09916230E-03  0.374278277              21
          36  0.428571433              75   1.66705024       1.29038703       3.85157919       1.85288692       4.69408967E-02   4.09916323E-03  0.319129527              21
          46  0.250000000              75   1.61083519       1.22642994       4.10084629       1.81371725       3.65644284E-02   4.09916136E-03  0.290836871              19
          56  0.100000001              75   1.53650391       1.15174425       4.10084629       1.69497371       5.21104857E-02   4.09916323E-03  0.276785791              17
