          17   1.00000000              90   1.63353431       1.21068478       2.29589605       1.31132686      0.128015950       4.09916230E-03  0.474336296              20
          27  0.666666687              90   1.63298225       1.21727002       2.51087451       1.80024099       8.87174979E-02   4.09916230E-03  0.373471648              20
          37  0.428571433              90   1.62055767       1.23038912       3.85157919       1.78873587       5.69243468E-02   4.09916183E-03  0.300456554              19
          47  0.250000000              90   1.57690358       1.18803155       4.14324856       1.74935126       4.45177741E-02   4.09916323E-03  0.282227039              18
          57  0.100000001              90   1.50105047       1.14486623       4.10084629       1.64705002       5.54229766E-02   4.09916136E-03  0.257810861              16
