          15   1.00000000              60   1.71523237       1.32597888       2.36718988       1.90552819       8.22685286E-02   4.09916509E-03  0.568798482              22
          25  0.666666687              60   1.71210611       1.33296859       2.40296197       1.92220604       6.56828806E-02   4.09916276E-03  0.447594166              22
          35  0.428571433              60   1.67392707       1.29113746       4.27117634       1.93837214       3.04672103E-02   4.09916276E-03  0.273424089              21
          45  0.250000000              60   1.65100956       1.26033294       4.05884504       1.87677610       3.65996398E-02   4.09916276E-03  0.302249432              20
          55  0.100000001              60   1.57197618       1.16213191       4.01692963       1.75097549       5.38012423E-02   4.09916416E-03  0.283817232              18
